,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_basement,year_since_1st_renovation,city,statezip,price
1401,4.0,2.5,2340,5600,2.0,0,0,3,0,113,35,65,535000.0
1402,2.0,1.0,920,3780,1.0,0,0,3,0,106,35,47,427000.0
1403,2.0,1.0,910,6490,1.0,0,0,3,0,99,35,54,405000.0
1404,3.0,1.0,1150,4945,1.0,0,2,3,0,102,35,61,480000.0
1405,3.0,1.5,2500,4774,1.5,0,2,3,1050,96,35,50,725000.0
1406,4.0,2.5,3250,235063,1.0,0,2,3,0,113,1,45,293000.0
1407,4.0,2.0,1930,6600,1.0,0,0,4,900,67,6,69,268000.0
1408,4.0,3.5,3400,234352,2.0,0,0,3,900,91,41,40,475000.0
1409,3.0,2.5,1590,2550,3.0,0,0,3,0,85,35,56,488000.0
1410,4.0,2.5,3330,7399,2.0,0,0,3,0,109,31,31,760000.0
1411,5.0,4.5,4590,14685,2.0,0,0,3,0,109,19,21,1710000.0
1412,3.0,2.5,2610,7256,2.0,0,0,3,0,114,19,21,754950.0
1413,3.0,2.5,1658,2700,2.0,0,0,3,0,114,10,73,263900.0
1414,3.0,3.5,1600,1431,2.0,0,0,3,360,106,35,56,460000.0
1415,3.0,3.0,1296,1051,3.0,0,0,3,0,109,35,60,399950.0
1416,2.0,2.25,1280,835,2.0,0,0,3,200,109,35,57,370000.0
1417,4.0,3.0,5940,11533,2.0,0,4,3,990,103,38,38,1149000.0
1418,4.0,3.25,2510,5311,2.0,0,0,3,0,109,32,34,450800.0
1419,3.0,3.5,2710,3475,2.0,0,0,3,1060,105,16,15,627000.0
1420,3.0,2.5,1750,1548,3.0,0,0,3,0,23,35,57,495000.0
1421,3.0,1.0,1430,19901,1.5,0,0,4,0,27,17,16,310000.0
1422,4.0,1.0,1660,34848,1.0,0,0,1,730,33,31,31,550000.0
1423,2.0,1.0,1320,8865,1.0,0,0,4,0,43,6,69,215000.0
1424,4.0,3.0,2580,209523,2.0,0,0,3,0,84,31,32,799000.0
1425,4.0,2.5,2740,43101,2.0,0,0,3,0,93,42,44,630000.0
1426,3.0,2.5,2495,4400,2.0,0,0,3,0,107,14,0,267000.0
1427,6.0,2.75,2300,24773,1.5,0,0,4,0,85,23,25,900000.0
1428,3.0,1.5,1300,12240,1.0,0,0,3,0,108,17,16,365000.0
1429,4.0,2.5,2230,10414,1.0,0,0,5,780,74,16,43,544500.0
1430,4.0,2.75,2020,2750,1.0,0,0,3,1010,114,35,59,599000.0
1431,4.0,2.25,2000,3800,2.0,0,0,3,0,101,35,54,815000.0
1432,2.0,1.0,1060,8187,1.0,0,0,4,0,52,36,62,254000.0
1433,2.0,1.75,2080,4800,1.0,0,0,5,1000,23,35,56,740000.0
1434,3.0,2.0,2030,24829,1.0,0,0,4,810,79,1,0,225000.0
1435,3.0,2.5,2690,7000,2.0,0,0,5,850,43,35,54,925000.0
1436,4.0,2.5,3240,10800,1.0,0,0,3,980,46,35,48,1285000.0
1437,3.0,2.5,1550,12920,2.0,0,0,5,0,99,19,21,537000.0
1438,4.0,2.0,1480,3132,1.0,0,0,5,740,10,35,51,335000.0
1439,4.0,2.75,3040,2800,2.0,0,0,3,940,114,35,46,840000.0
1440,3.0,1.5,1560,7300,1.0,0,0,4,520,64,1,0,224000.0
1441,3.0,2.5,2250,3757,2.0,0,0,3,0,106,32,37,395000.0
1442,3.0,1.0,1100,4600,1.0,0,0,3,0,109,35,55,450000.0
1443,3.0,1.0,1700,6356,1.5,0,0,3,0,83,35,57,681000.0
1444,5.0,1.5,2680,28014,1.0,0,0,4,1230,63,3,3,898000.0
1445,3.0,1.0,800,2296,1.0,0,0,4,0,8,35,47,370000.0
1446,2.0,1.75,1350,6315,1.0,0,0,3,0,105,31,32,429000.0
1447,3.0,1.0,820,7680,1.5,0,0,3,0,106,35,49,150000.0
1448,3.0,2.5,3160,4270,2.0,0,0,3,510,106,5,9,555000.0
1449,3.0,2.75,1720,28000,1.0,0,0,4,0,72,32,36,326000.0
1450,3.0,2.5,1680,6755,2.0,0,0,3,0,94,1,45,225000.0
1451,3.0,1.75,1300,7958,1.0,0,0,3,0,96,1,45,245100.0
1452,3.0,2.5,2190,10370,2.0,0,0,3,0,100,33,42,665000.0
1453,3.0,2.5,1720,4006,2.0,0,0,3,0,94,16,17,535000.0
1454,3.0,1.0,1160,11776,1.0,0,0,3,0,97,42,44,305000.0
1455,7.0,4.0,3150,34830,1.0,0,0,3,0,105,3,6,999000.0
1456,3.0,1.75,1210,8075,1.0,0,0,4,0,83,28,28,215000.0
1457,3.0,1.75,1980,5100,1.0,0,0,3,710,93,35,47,432500.0
1458,4.0,2.5,2990,5669,2.0,0,0,3,0,103,33,42,655000.0
1459,3.0,1.5,1430,9600,1.0,0,0,4,0,66,32,37,266200.0
1460,3.0,2.5,2060,4030,2.0,0,0,3,0,99,18,20,244615.0
1461,4.0,3.0,2230,52983,2.0,0,0,3,0,91,18,18,460000.0
1462,4.0,2.5,3090,18645,2.0,0,0,3,0,95,14,13,370000.0
1463,6.0,3.25,4250,23326,1.0,0,3,3,2100,111,14,2,465000.0
1464,3.0,2.5,1970,23180,1.0,1,4,3,870,98,35,63,1175000.0
1465,2.0,2.0,1700,3171,1.0,0,0,5,850,27,1,1,189000.0
1466,3.0,2.5,2510,5503,2.0,0,2,3,0,95,35,63,820000.0
1467,6.0,2.75,3610,17580,1.0,0,4,5,1540,59,33,43,968000.0
1468,4.0,3.25,2980,7000,2.0,0,3,3,840,114,35,64,1400000.0
1469,3.0,1.75,1610,6480,1.0,0,0,4,0,88,35,60,438750.0
1470,4.0,2.75,3650,6982,2.0,0,2,4,1120,103,35,54,1210000.0
1471,4.0,2.0,2510,38141,1.0,0,0,3,0,112,19,22,600000.0
1472,3.0,1.0,1110,6000,1.5,0,0,5,0,102,35,74,589000.0
1473,3.0,2.0,1650,6150,2.0,0,0,4,0,93,35,55,590000.0
1474,3.0,2.0,1980,12150,1.0,0,0,3,0,94,18,26,479900.0
1475,2.0,1.5,880,1157,2.0,0,0,3,0,107,35,61,210000.0
1476,3.0,1.75,1490,9800,1.0,0,0,4,350,88,2,3,745000.0
1477,3.0,2.0,2520,5400,1.5,0,0,4,1110,90,35,58,840500.0
1478,3.0,1.75,1820,22320,1.0,0,0,3,570,104,31,32,420000.0
1479,7.0,4.5,4140,9066,1.0,0,0,3,2070,78,35,60,565000.0
1480,4.0,2.5,3420,8405,2.0,0,0,3,0,100,33,42,840000.0
1481,4.0,2.5,3150,7277,2.0,0,0,3,0,106,32,34,681716.0
1482,3.0,1.75,1580,7416,1.0,0,0,3,430,111,3,4,600000.0
1483,3.0,2.0,1660,8281,1.0,0,0,3,0,98,35,63,380000.0
1484,3.0,1.0,1100,10125,1.0,0,0,3,0,110,9,26,168500.0
1485,2.0,1.0,1270,3200,1.0,0,0,4,310,20,35,47,355000.0
1486,4.0,1.0,1450,6250,1.0,0,0,3,460,100,35,65,277000.0
1487,4.0,2.25,1830,9485,1.0,0,0,4,630,89,14,13,236000.0
1488,3.0,1.75,1300,4127,1.0,0,0,4,650,53,35,49,270000.0
1489,2.0,1.75,2320,5500,1.5,0,2,3,600,100,35,64,700000.0
1490,4.0,2.75,1680,9545,1.0,0,0,4,600,79,17,16,425000.0
1491,3.0,2.5,2300,5500,1.5,0,0,4,300,21,35,64,635000.0
1492,3.0,1.75,1400,4000,1.0,0,0,3,530,94,35,56,510250.0
1493,4.0,2.25,2410,4560,2.0,0,2,5,610,29,35,56,960000.0
1494,3.0,2.0,1480,7480,1.0,0,0,4,0,92,21,23,254000.0
1495,3.0,1.0,1390,9624,1.5,0,0,4,0,79,36,67,299000.0
1496,2.0,1.0,830,2699,1.0,0,0,3,0,96,21,23,175000.0
1497,2.0,1.0,740,9003,1.0,0,0,3,0,98,18,19,157500.0
1498,5.0,2.0,1940,6000,1.0,0,0,5,970,45,35,54,580000.0
1499,3.0,1.0,1340,15600,1.0,0,0,4,0,100,18,26,124740.0
1500,8.0,3.5,4440,6480,2.0,0,3,5,1300,59,35,53,1970000.0
1501,2.0,1.0,800,6240,1.0,0,0,3,0,105,35,60,285000.0
1502,3.0,1.75,1310,9645,1.0,0,0,3,0,114,34,73,242000.0
1503,4.0,1.75,2330,4000,2.0,0,0,5,1030,56,35,48,840000.0
1504,2.0,3.25,1400,1243,3.0,0,0,3,0,100,35,47,474800.0
1505,4.0,2.5,2360,4367,2.0,0,0,3,0,103,42,41,490000.0
1506,3.0,2.25,1840,5752,2.0,0,0,3,0,103,19,22,465000.0
1507,4.0,2.5,2680,7178,2.0,0,0,3,0,103,38,38,515000.0
1508,3.0,3.75,3890,7140,1.0,0,2,3,1500,107,35,71,430000.0
1509,3.0,2.0,1400,8640,1.0,0,0,5,0,68,14,2,253400.0
1510,3.0,2.5,2400,9701,1.0,0,0,3,0,109,14,13,355000.0
1511,4.0,2.25,2920,46355,2.0,0,0,4,0,98,13,14,740000.0
1512,2.0,2.0,1390,1302,2.0,0,0,3,0,86,14,2,186950.0
1513,3.0,2.5,1680,11193,2.0,0,0,3,0,84,32,36,306000.0
1514,4.0,1.5,2040,8800,1.0,0,0,4,1020,101,3,6,510000.0
1515,2.0,1.0,1080,4000,1.0,0,0,3,0,96,35,56,345000.0
1516,3.0,2.75,2280,4280,1.0,0,0,5,1000,17,35,47,875000.0
1517,4.0,3.5,4490,5099,2.0,0,0,3,1100,106,38,38,700000.0
1518,4.0,3.25,4700,9160,1.0,0,4,3,2180,105,35,55,1400000.0
1519,4.0,2.5,2798,4473,2.0,0,0,3,0,12,32,33,499950.0
1520,3.0,2.5,2810,5400,2.0,0,0,3,0,105,31,31,739000.0
1521,4.0,2.5,3753,7204,2.0,0,0,3,417,108,14,13,363000.0
1522,4.0,3.5,3910,8095,2.0,0,0,3,780,107,16,17,782000.0
1523,2.0,2.5,1050,1609,2.0,0,0,3,0,105,35,64,325000.0
1524,4.0,1.0,1600,4300,1.5,0,0,4,0,16,35,47,485000.0
1525,4.0,2.25,2590,10002,1.0,0,0,4,1250,68,17,16,452000.0
1526,4.0,2.25,1720,9753,1.0,0,0,4,600,100,14,13,264950.0
1527,6.0,2.5,4410,14034,1.0,0,2,4,2060,65,14,2,472000.0
1528,3.0,1.75,1590,11914,1.0,0,2,3,500,100,34,72,267500.0
1529,4.0,2.5,2440,22594,2.0,0,0,3,0,96,31,32,565000.0
1530,3.0,2.5,1360,1016,3.0,0,0,3,50,103,35,54,535000.0
1531,2.0,1.0,910,7000,1.0,0,0,3,0,108,35,54,389000.0
1532,4.0,1.5,1390,7200,1.0,0,0,3,250,93,35,62,400000.0
1533,3.0,1.5,1470,14821,1.0,0,0,4,0,72,18,26,264000.0
1534,4.0,2.5,2920,9904,2.0,0,0,4,0,90,16,17,690000.0
1535,3.0,1.75,1950,52256,1.0,0,0,4,0,85,18,26,412000.0
1536,3.0,2.5,2390,4555,2.0,0,0,3,0,106,33,42,695000.0
1537,3.0,1.5,1270,11600,1.0,0,0,4,0,64,18,19,246500.0
1538,2.0,1.0,950,7560,1.0,0,0,3,0,104,32,36,230000.0
1539,2.0,1.0,900,423838,1.0,0,2,5,0,25,12,12,302000.0
1540,4.0,2.25,2280,6660,1.5,0,2,3,320,84,35,58,820000.0
1541,3.0,1.0,1010,5490,1.0,0,0,3,0,105,34,69,145000.0
1542,2.0,1.0,1260,5000,1.0,0,0,3,220,94,35,56,436500.0
1543,4.0,3.5,4730,13586,1.5,0,0,5,460,35,35,53,2453500.0
1544,3.0,2.5,2620,21587,2.0,0,0,3,0,92,31,32,672000.0
1545,3.0,2.25,2330,4000,1.5,0,2,5,810,27,35,54,680000.0
1546,5.0,3.0,2170,2440,1.5,0,0,4,720,66,35,48,750500.0
1547,5.0,2.0,2450,9488,1.0,0,0,4,1210,55,35,62,550000.0
1548,4.0,1.75,1880,7632,1.0,0,0,4,700,100,14,13,266500.0
1549,4.0,2.0,2300,3400,1.5,0,0,5,750,15,35,56,619000.0
1550,3.0,2.0,1240,14404,1.0,0,0,3,0,100,31,32,405000.0
1551,2.0,1.0,820,3844,1.0,0,0,4,0,16,35,62,300000.0
1552,4.0,2.0,1530,6375,2.0,0,0,3,0,83,32,36,231000.0
1553,5.0,3.25,2900,12160,1.0,0,0,4,1010,67,3,4,790000.0
1554,4.0,2.75,1240,3867,1.0,0,0,3,440,100,35,60,400000.0
1555,4.0,3.5,4140,13392,2.0,0,0,3,0,100,25,37,950000.0
1556,4.0,2.0,2240,7725,1.0,0,0,5,1120,56,35,49,450000.0
1557,3.0,2.0,1480,5000,1.0,0,0,4,730,28,35,56,595000.0
1558,3.0,2.25,2270,8876,1.0,0,0,3,890,104,32,36,332000.0
1559,3.0,1.0,1250,6250,1.0,0,0,2,220,49,35,51,155000.0
1560,5.0,2.0,1930,9747,1.0,0,0,4,910,62,17,16,400000.0
1561,4.0,1.75,1700,7800,1.0,0,0,5,580,81,32,37,349000.0
1562,3.0,1.0,1590,6420,1.0,0,0,3,0,44,35,63,529000.0
1563,5.0,1.75,1880,10000,1.0,0,0,3,920,108,19,22,405000.0
1564,4.0,1.75,1640,4240,1.0,0,0,5,720,21,35,56,635200.0
1565,3.0,1.5,2600,5085,1.0,0,0,4,1200,101,35,61,540000.0
1566,2.0,1.0,710,1173,2.0,0,0,4,0,43,35,46,402000.0
1567,6.0,4.25,6980,15682,3.0,0,4,4,1650,99,23,25,3100000.0
1568,3.0,1.5,1460,5040,1.0,0,0,3,360,71,35,62,329932.0
1569,3.0,2.5,2080,9827,2.0,0,0,3,0,89,14,13,300000.0
1570,5.0,2.5,2630,9216,2.0,0,0,3,0,103,11,11,525000.0
1571,4.0,3.25,4430,21000,2.0,0,0,3,0,107,22,24,2750000.0
1572,4.0,2.5,2760,6850,2.0,0,0,3,0,99,25,34,602500.0
1573,4.0,2.0,1670,12056,1.0,0,0,3,0,105,17,16,400000.0
1574,4.0,1.75,1990,4725,1.5,0,0,4,800,44,35,61,445000.0
1575,3.0,3.0,2600,5238,1.5,0,3,3,710,89,10,73,525000.0
1576,2.0,1.0,1320,1824,1.5,0,0,4,0,89,35,64,395000.0
1577,3.0,1.5,2240,3800,2.0,0,0,3,870,29,35,54,510000.0
1578,4.0,2.25,1960,8680,1.0,0,0,4,670,59,3,3,723000.0
1579,3.0,2.0,2590,108900,2.0,0,0,3,610,100,21,23,503000.0
1580,4.0,2.75,2620,6707,2.0,0,0,3,0,100,33,43,672500.0
1581,3.0,2.5,2770,9136,2.0,0,0,3,0,91,3,5,860000.0
1582,3.0,1.0,2110,10005,1.0,0,0,5,1000,56,19,21,475300.0
1583,4.0,2.5,2290,4539,2.0,0,0,3,0,101,32,36,295000.0
1584,4.0,4.25,4960,6000,2.5,0,0,3,1280,103,35,52,1425000.0
1585,2.0,1.0,1110,26051,1.0,0,0,3,0,94,34,69,250000.0
1586,4.0,2.75,3310,6166,2.0,0,0,3,0,108,38,38,658000.0
1587,2.0,1.0,900,8580,1.0,0,0,3,0,18,40,69,83000.0
1588,3.0,1.75,1940,7313,1.0,0,1,4,500,101,35,63,685000.0
1589,3.0,1.75,1590,7617,2.0,0,0,3,0,86,10,73,210000.0
1590,3.0,2.5,2930,6050,2.0,0,0,3,0,108,38,38,650880.0
1591,4.0,2.5,2040,22653,2.0,0,0,3,0,111,35,69,350000.0
1592,2.0,2.25,1000,905,3.0,0,0,3,0,106,35,56,305000.0
1593,3.0,3.25,1730,1229,2.0,0,2,3,410,108,35,58,645000.0
1594,3.0,1.0,1220,4800,1.0,0,0,3,0,1,35,59,385000.0
1595,3.0,2.25,3060,12095,2.0,0,0,3,0,109,3,5,860000.0
1596,4.0,2.5,2910,5000,2.0,0,0,3,0,102,9,26,395000.0
1597,3.0,1.75,1050,5850,1.0,0,0,3,0,80,6,68,260000.0
1598,3.0,2.0,1560,7352,1.0,0,0,3,0,92,0,0,196440.0
1599,3.0,1.75,1680,3000,1.0,0,2,4,840,71,35,47,425000.0
1600,4.0,3.25,4140,20734,1.0,0,1,3,840,105,8,3,2400000.0
1601,3.0,2.0,1550,8509,1.0,0,0,3,400,89,35,49,369000.0
1602,6.0,2.75,5700,20000,1.0,0,4,4,2850,77,3,5,1385000.0
1603,3.0,2.5,2200,7278,2.0,0,0,3,0,109,32,36,349900.0
1604,2.0,2.5,1740,2500,2.0,0,2,3,530,94,35,53,650000.0
1605,3.0,1.0,1210,9525,1.0,0,0,3,0,105,35,49,299950.0
1606,4.0,3.25,4240,25639,2.0,0,3,3,690,89,14,13,625000.0
1607,3.0,2.25,1590,11745,1.0,0,0,3,500,78,1,0,190000.0
1608,4.0,1.75,3420,7200,1.0,0,3,5,1650,47,35,60,715000.0
1609,4.0,2.5,3190,11375,1.0,0,0,5,980,46,35,60,659000.0
1610,3.0,1.75,1920,5405,1.0,0,2,4,960,88,35,61,490000.0
1611,2.0,1.75,1340,4664,1.0,0,0,3,0,103,31,32,415000.0
1612,3.0,1.75,1700,8400,1.0,0,0,3,240,112,35,74,750000.0
1613,4.0,2.5,2310,3570,1.5,0,0,3,820,114,35,47,700000.0
1614,3.0,1.75,1510,44000,1.0,0,0,3,270,89,27,27,425000.0
1615,3.0,2.5,2670,10082,1.0,0,0,3,0,100,33,42,642000.0
1616,4.0,2.25,2060,8470,1.0,0,0,3,620,109,3,5,655000.0
1617,3.0,2.5,2090,6000,1.5,0,0,4,0,28,35,48,1365000.0
1618,5.0,2.5,3090,23265,1.0,0,0,3,100,100,5,9,458000.0
1619,2.0,2.5,1240,1546,2.0,0,0,3,0,107,35,51,330000.0
1620,3.0,2.5,1860,3690,2.0,0,0,3,0,100,17,16,384950.0
1621,3.0,1.5,2000,7350,1.0,0,0,3,0,53,35,70,560000.0
1622,4.0,1.75,2500,92347,1.0,0,0,4,1000,70,23,25,950000.0
1623,4.0,2.25,1820,20349,1.0,0,0,5,480,77,42,41,465000.0
1624,3.0,2.25,1820,8058,1.0,0,0,3,560,74,19,22,425000.0
1625,3.0,2.0,1060,5750,1.0,0,0,3,0,113,35,61,315000.0
1626,3.0,2.5,1950,9906,2.0,0,0,3,0,100,33,42,530000.0
1627,2.0,1.0,940,4800,1.0,0,0,4,0,55,35,55,399000.0
1628,2.0,1.5,1220,3568,1.5,0,0,4,0,92,10,73,168000.0
1629,5.0,3.5,4180,17935,2.0,0,0,3,0,103,3,3,1886700.0
1630,3.0,1.0,1200,9800,1.0,0,0,4,0,71,42,41,374000.0
1631,5.0,3.75,3990,18897,2.0,0,0,3,900,110,35,60,740000.0
1632,2.0,1.0,1880,7560,1.0,0,0,3,940,101,35,61,280000.0
1633,4.0,2.5,2280,7200,2.0,0,0,3,0,94,18,18,322000.0
1634,3.0,1.75,2580,11000,1.0,0,0,4,1290,99,3,5,459900.0
1635,4.0,2.75,2600,4674,1.0,0,0,3,1040,76,35,54,750000.0
1636,4.0,2.5,3150,13700,2.0,0,0,4,0,66,23,25,1256500.0
1637,4.0,3.5,5550,28078,2.0,0,2,4,2200,100,22,24,3710000.0
1638,5.0,2.75,2220,4000,1.0,0,0,3,990,113,35,64,427000.0
1639,2.0,2.25,1730,31491,2.0,1,2,4,0,88,41,40,800000.0
1640,4.0,3.0,2840,4120,1.5,0,0,4,780,31,35,57,735000.0
1641,4.0,2.5,2560,8780,2.0,0,0,3,0,92,16,17,642000.0
1642,3.0,2.0,1330,6000,1.0,0,0,4,700,71,35,51,240000.0
1643,2.0,1.0,1890,5202,1.5,0,0,4,0,89,35,56,645500.0
1644,7.0,4.5,4290,37607,1.5,0,0,5,0,82,16,15,840000.0
1645,2.0,2.0,1540,54450,2.0,0,0,3,0,109,31,32,475000.0
1646,4.0,2.0,2340,50233,1.0,0,0,4,1170,66,33,43,568000.0
1647,3.0,1.75,2180,10230,1.0,0,0,4,1090,101,35,57,325000.0
1648,3.0,2.5,2780,11964,2.0,0,0,3,0,109,19,22,825500.0
1649,4.0,2.75,2620,6019,2.0,0,0,3,0,23,27,27,499431.0
1650,4.0,3.5,3760,5000,2.0,0,0,3,900,114,35,56,919204.0
1651,4.0,2.5,2720,4738,2.0,0,0,3,0,12,38,38,545000.0
1652,3.0,2.25,2675,40910,2.0,0,0,3,0,84,33,43,660000.0
1653,5.0,2.75,2080,13189,2.0,0,0,3,0,100,33,42,538888.0
1654,3.0,2.5,2460,12028,2.0,0,0,3,0,96,31,31,693000.0
1655,3.0,2.5,1960,3480,2.0,0,0,3,0,103,32,34,289950.0
1656,4.0,2.5,2550,6256,2.0,0,0,3,0,92,42,41,587000.0
1657,3.0,2.25,1760,1146,3.0,0,0,3,0,114,35,59,615000.0
1658,3.0,1.75,1620,7330,1.0,0,0,4,530,74,19,22,459000.0
1659,3.0,1.75,1790,12000,1.0,0,0,3,750,112,10,73,243000.0
1660,4.0,3.5,3480,7232,2.0,0,0,3,900,110,35,64,1505000.0
1661,4.0,1.75,2780,9900,2.0,0,0,4,0,100,33,42,660000.0
1662,5.0,3.0,3640,8239,2.0,0,3,3,1100,82,3,7,1595000.0
1663,1.0,1.0,750,4000,1.0,0,0,3,0,18,35,63,250000.0
1664,3.0,1.0,960,6634,1.0,0,0,3,0,108,35,60,315000.0
1665,3.0,1.5,2030,8880,1.0,0,0,3,700,108,35,51,404000.0
1666,3.0,2.75,2930,5569,1.0,0,0,3,1070,103,42,41,559900.0
1667,2.0,2.5,1380,1073,2.0,0,0,3,240,111,35,61,285000.0
1668,3.0,2.0,1720,5525,1.0,0,2,5,760,41,35,51,500000.0
1669,2.0,1.0,1210,4800,1.0,0,0,3,150,105,35,51,380000.0
1670,3.0,1.0,950,4250,1.5,0,0,5,0,85,35,59,469000.0
1671,2.0,1.75,1710,4234,2.0,0,0,3,380,79,35,63,405000.0
1672,2.0,2.0,1410,12282,1.5,0,0,5,0,88,29,29,439900.0
1673,4.0,2.5,2910,7631,2.0,0,2,3,0,106,21,23,525000.0
1674,4.0,2.5,2220,7064,2.0,0,0,3,0,100,16,17,580000.0
1675,5.0,3.25,3160,13238,2.0,0,0,5,0,72,23,25,1250000.0
1676,3.0,2.0,1380,4500,1.0,0,0,3,0,108,21,23,275000.0
1677,3.0,2.0,1760,5000,1.0,0,0,5,800,20,35,74,629000.0
1678,1.0,1.0,730,3000,1.0,0,0,3,0,79,35,50,395000.0
1679,4.0,2.5,2460,5000,2.0,0,0,5,840,38,35,53,965000.0
1680,3.0,1.75,2160,6272,1.0,0,0,4,770,101,35,54,820000.0
1681,4.0,2.25,1990,4600,1.5,0,2,4,570,58,35,61,661000.0
1682,3.0,3.0,3740,39640,2.0,0,2,3,0,91,41,40,789000.0
1683,4.0,2.5,2710,5500,2.0,0,0,3,0,99,33,42,668500.0
1684,3.0,2.5,2680,7836,2.0,0,0,3,0,109,1,45,350000.0
1685,4.0,2.0,1850,7560,1.0,0,0,4,310,100,18,20,250000.0
1686,4.0,2.5,3190,7869,2.0,0,2,3,0,101,38,38,725995.0
1687,3.0,2.5,2730,5832,2.0,0,0,3,0,106,3,4,1000000.0
1688,3.0,1.5,1840,9990,2.0,0,0,5,0,61,35,70,686000.0
1689,4.0,2.5,2720,10000,2.0,0,0,3,0,100,33,42,665000.0
1690,4.0,3.5,4370,8510,2.0,0,1,3,760,103,3,3,1965221.0
1691,3.0,2.5,2290,3475,2.0,0,0,3,0,106,16,17,653000.0
1692,2.0,1.0,990,4802,1.0,0,0,3,0,112,35,56,430000.0
1693,2.0,1.5,1140,2980,2.0,0,0,3,0,100,16,17,305000.0
1694,4.0,1.5,1840,4337,2.0,0,0,4,0,17,35,53,809000.0
1695,2.0,1.0,1110,6800,1.0,0,0,5,110,47,35,62,440150.0
1696,4.0,2.5,2150,9070,2.0,0,0,4,0,85,31,31,615000.0
1697,3.0,2.5,2230,5750,2.0,0,0,3,0,103,19,21,1035000.0
1698,2.0,1.0,1170,6000,1.0,0,0,4,200,98,35,47,455000.0
1699,3.0,2.5,1960,7200,1.0,0,0,4,980,101,35,57,635000.0
1700,3.0,2.25,2610,9002,2.0,0,0,3,0,100,31,31,675000.0
1701,3.0,2.25,2130,8721,1.0,0,0,3,560,100,18,19,316000.0
1702,3.0,2.25,3020,43560,2.0,0,0,3,300,110,3,4,955000.0
1703,3.0,1.75,1670,5400,2.0,0,0,5,0,12,35,53,985000.0
1704,3.0,1.75,1890,7004,1.0,0,0,3,600,93,35,57,465500.0
1705,3.0,1.0,950,13475,1.0,0,0,3,0,105,36,67,305000.0
1706,4.0,2.5,2430,14400,1.0,0,0,5,760,63,3,6,645000.0
1707,4.0,2.0,2360,6000,1.0,0,0,5,1100,39,35,74,730000.0
1708,3.0,1.75,1510,8301,1.0,0,0,3,0,111,19,22,366000.0
1709,3.0,2.5,2080,4828,2.0,0,0,3,0,102,9,26,290000.0
1710,3.0,2.0,1750,15500,1.0,0,0,3,260,82,33,43,472500.0
1711,3.0,2.0,1810,4064,1.5,0,0,3,0,102,35,47,550000.0
1712,4.0,1.75,1790,11875,1.0,0,0,4,300,69,16,15,410000.0
1713,4.0,2.75,2340,11034,1.0,0,0,3,620,111,20,67,440000.0
1714,3.0,2.5,1690,9626,2.0,0,0,3,0,84,16,15,535000.0
1715,4.0,2.5,2070,7476,2.0,0,0,3,0,103,1,45,300000.0
1716,3.0,2.5,2240,6396,2.0,0,0,3,0,102,38,38,432500.0
1717,4.0,3.0,4500,21780,2.0,0,2,3,1460,80,23,25,870000.0
1718,3.0,1.75,2770,39927,1.0,0,0,4,1190,100,16,15,492000.0
1719,3.0,1.0,1010,7245,1.0,0,0,3,0,110,14,2,199950.0
1720,3.0,1.5,1120,6900,1.0,0,0,5,0,56,3,6,439800.0
1721,5.0,2.5,3020,21441,1.0,0,0,4,1510,100,18,26,320000.0
1722,4.0,3.25,4400,186846,2.0,0,0,4,0,93,12,12,687000.0
1723,3.0,1.75,1990,5650,1.0,0,1,3,670,108,35,71,345000.0
1724,3.0,1.0,1450,8820,1.0,0,0,3,400,104,40,69,274950.0
1725,4.0,2.5,1920,8497,2.0,0,0,3,0,106,1,45,270000.0
1726,2.0,2.5,1175,1366,2.0,0,0,3,435,105,35,47,342000.0
1727,3.0,1.5,1320,13200,1.0,0,0,3,0,114,32,37,327000.0
1728,5.0,2.5,3990,3839,1.0,0,0,4,2000,62,35,53,610000.0
1729,2.0,1.0,1140,5720,1.0,0,0,3,290,112,35,54,455000.0
1730,4.0,1.75,1720,4240,1.5,0,0,4,260,68,35,64,540000.0
1731,4.0,2.75,2150,9915,1.0,0,0,5,910,76,25,34,411000.0
1732,3.0,1.5,1790,8203,1.5,0,1,3,0,106,35,55,544000.0
1733,2.0,2.5,2210,6327,1.0,0,0,3,0,103,31,32,802000.0
1734,3.0,2.75,2180,7519,1.0,0,0,4,870,81,31,31,568500.0
1735,3.0,2.25,1410,1290,2.0,0,0,3,120,103,16,15,391000.0
1736,3.0,2.5,1950,3600,2.0,0,0,3,0,110,21,23,298000.0
1737,3.0,2.5,1495,936,3.0,0,0,3,90,106,35,64,400000.0
1738,3.0,2.25,1660,6000,1.0,0,0,3,550,114,35,59,425000.0
1739,3.0,2.5,1950,8130,2.0,0,0,4,0,90,18,26,328500.0
1740,5.0,2.75,2550,5040,1.5,0,0,5,0,2,35,59,650000.0
1741,3.0,1.75,1370,3850,1.0,0,0,5,600,88,35,53,850000.0
1742,4.0,2.5,2200,4000,2.0,0,0,5,770,8,35,58,930000.0
1743,3.0,1.75,1250,6041,1.5,0,0,5,0,42,35,54,530000.0
1744,4.0,2.25,2220,8872,1.0,0,0,4,1110,101,3,5,495000.0
1745,3.0,1.75,1620,4200,1.0,0,0,5,790,45,35,54,500000.0
1746,3.0,1.75,2250,26337,1.0,0,0,3,0,80,1,45,325000.0
1747,3.0,2.5,1720,99916,2.0,0,0,4,0,90,18,26,365000.0
